width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
64,BOE,2023,kmeans_0,129,9240,26200,0.031821463257074356,0.06714806705713272,0.002901190372214691,0.006487577712317767,0.13675205409526825,0.15248198807239532,0.03532660752534866,0.027355562895536423,0.042732954025268555,sig,0.15503875968992248
64,BOE,2023,kmeans_1,127,9240,26200,0.039405811578035355,0.03612876683473587,0.0033680818309099704,0.003169981190656415,0.14349690079689026,0.09622801840305328,-0.003277037525549531,-0.008313953876495361,0.0015070851659402251,ns,0.4645669291338583
64,BOE,2023,kmeans_2,201,9240,26200,0.02692374959588051,0.04619938135147095,0.0021557580895179246,0.0035553826619602502,0.06547415256500244,0.12139803171157837,0.01927562803030014,0.01537040714174509,0.023196524009108543,sig,0.19900497512437812
128,BOE,2023,acf1_hi,258,9240,52376,0.022266432642936707,0.020502634346485138,0.0017933943631444499,0.001661810535725495,0.06305010616779327,0.05583001300692558,-0.0017637995770201087,-0.0028199695516377687,-0.0007473548175767064,sig,0.6201550387596899
128,BOE,2023,acf1_lo,199,9240,52376,0.04410271346569061,0.04823955148458481,0.0038824702554929452,0.004291761435528769,0.14292111992835999,0.16617321968078613,0.004136834759265184,0.002712813438847661,0.005605798214673996,sig,0.4221105527638191
128,BOE,2023,sign_persistence_hi,68,9240,52376,0.049581047147512436,0.05044650286436081,0.004457833781849471,0.004586198030546292,0.14425541460514069,0.16645453870296478,0.0008654595003463328,-0.002054939977824688,0.0039637587033212185,ns,0.5
128,BOE,2023,sign_persistence_lo,389,9240,52376,0.028662389144301414,0.02945755235850811,0.0023963358081455013,0.0024960055984839455,0.08683274686336517,0.0835111066699028,0.0007951635052450001,-0.0001811823167372495,0.0017387174302712083,ns,0.5398457583547558
128,BOE,2023,jump_ratio_hi,40,9240,52376,0.04023578017950058,0.03869064897298813,0.0028936475840037083,0.0028458449309674795,0.08559585362672806,0.06983029097318649,-0.0015451255021616817,-0.00673434603959322,0.0036723483353853226,ns,0.55
128,BOE,2023,jump_ratio_lo,417,9240,52376,0.03096342831850052,0.031994543969631195,0.002684799575957352,0.0028032945962798645,0.1278361827135086,0.14821042120456696,0.0010311147198081017,0.000190658523933962,0.0019019953906536102,sig,0.5323741007194245
128,BOE,2023,rv_rel_hi,233,9240,52376,0.03687513247132301,0.036241739988327026,0.002921858377701622,0.0029162901038465865,0.10472991317510605,0.09189480543136597,-0.0006333938799798489,-0.0020390700083225965,0.0008093857322819531,ns,0.5450643776824035
128,BOE,2023,rv_rel_lo,204,9240,52376,0.026344971731305122,0.029510628432035446,0.0024607599645423968,0.002755981919431546,0.12910667061805725,0.15573373436927795,0.0031656569335609674,0.0020859520882368088,0.004315558355301619,sig,0.49019607843137253
128,BOE,2023,structure_strong,248,9240,52376,0.03707414120435715,0.038894928991794586,0.003275138889723744,0.0034781947581647397,0.13868732750415802,0.16538983583450317,0.001820787088945508,0.0005219423328526318,0.0031617325730621815,sig,0.5040322580645161
128,BOE,2023,structure_weak,209,9240,52376,0.02548704668879509,0.025088073685765266,0.0020242721621190223,0.0020105997313997486,0.06288011372089386,0.059675704687833786,-0.0003989730903413147,-0.0016428823582828045,0.0008014108170755208,ns,0.569377990430622
128,BOE,2023,kmeans_0,129,9240,52376,0.031821463257074356,0.034220561385154724,0.002901190372214691,0.0031624523150137734,0.13675205409526825,0.16123485565185547,0.0023990997578948736,0.0006451081135310233,0.004211472347378731,sig,0.46511627906976744
128,BOE,2023,kmeans_1,127,9240,52376,0.039405811578035355,0.03925633057951927,0.0033680818309099704,0.0033752714767300704,0.14349690079689026,0.17425711452960968,-0.00014948015450499952,-0.001738066552206874,0.0015150357503443956,ns,0.5748031496062992
128,BOE,2023,kmeans_2,201,9240,52376,0.02692374959588051,0.027310166507959366,0.0021557580895179246,0.002219859789581626,0.06547415256500244,0.07096585631370544,0.00038641769788227975,-0.0010486693354323506,0.0017394491005688906,ns,0.5522388059701493
64,EASTMONEY,2021,acf1_hi,195,9240,26200,0.21570247411727905,0.22803649306297302,0.02602359034208014,0.027118971314857722,1.0496172904968262,1.100274682044983,0.012334048748016357,0.005033417604863644,0.01974204182624817,sig,0.49230769230769234
64,EASTMONEY,2021,acf1_lo,262,9240,26200,0.059305381029844284,0.06227855011820793,0.011693210996365788,0.013221049037360237,0.21264944970607758,0.2044718861579895,0.0029731709510087967,0.0014175086980685592,0.004388090223073959,sig,0.24427480916030533
64,EASTMONEY,2021,sign_persistence_hi,199,9240,26200,0.1858137845993042,0.19085079431533813,0.02996164862590997,0.032186514457584726,1.2244889736175537,1.1609699726104736,0.005036990158259869,-0.0004864606889896095,0.010770376771688461,ns,0.21608040201005024
64,EASTMONEY,2021,sign_persistence_lo,258,9240,26200,0.07993427664041519,0.08839066326618195,0.008433540004641008,0.009096890996613477,0.26480892300605774,0.3029651641845703,0.008456391282379627,0.004515595734119415,0.012516487389802933,sig,0.45348837209302323
64,EASTMONEY,2021,jump_ratio_hi,321,9240,26200,0.17044410109519958,0.1791132539510727,0.023422687759081812,0.02502733233636454,0.938723087310791,0.9915674328804016,0.008669121190905571,0.003961638081818819,0.013497780077159405,sig,0.3987538940809969
64,EASTMONEY,2021,jump_ratio_lo,136,9240,26200,0.021231066435575485,0.024181963875889778,0.004555431081530897,0.005281915986857504,0.07490867376327515,0.07397415488958359,0.0029508997686207294,0.001988654024899006,0.0039117238484323025,sig,0.23529411764705882
