width,asset,seed,state,n,params_L,params_N,MSE_L,MSE_N,MSPE_L,MSPE_N,P95_L,P95_N,dMSE,ci_lo,ci_hi,sig,winN
23,USDJPY,2023,rv_rel_hi,260,9240,9431,0.3035285770893097,0.7697544693946838,0.001166621523974266,0.003100905033206054,1.1883587837219238,3.225705623626709,0.4662260115146637,0.36441704630851746,0.5720702409744263,sig,0.3153846153846154
23,USDJPY,2023,rv_rel_lo,217,9240,9431,0.16832032799720764,0.5537772178649902,0.0006286436168129609,0.0021476394175540705,0.4040658175945282,1.9385125637054443,0.385456919670105,0.30929136276245117,0.46857234835624695,sig,0.35023041474654376
23,USDJPY,2023,structure_strong,247,9240,9431,0.19478273391723633,0.6263623237609863,0.0007478556396843387,0.0024788333884826173,0.8925445675849915,2.7065467834472656,0.43157958984375,0.35521912574768066,0.510002076625824,sig,0.23076923076923078
23,USDJPY,2023,structure_weak,250,9240,9431,0.28971484303474426,0.6838474273681641,0.0010986969752884244,0.00272522943281604,0.931815505027771,3.0998027324676514,0.3941325545310974,0.2939296364784241,0.49979808926582336,sig,0.452
23,USDJPY,2023,kmeans_0,155,9240,9431,0.3133857250213623,0.6570336818695068,0.0011850895931193094,0.002536275243712382,1.3557862043380737,3.156609296798706,0.34364792704582214,0.246528759598732,0.4444630742073059,sig,0.3032258064516129
23,USDJPY,2023,kmeans_1,208,9240,9431,0.24899455904960632,0.713193953037262,0.0009474138308033894,0.002857460898774474,0.9109220504760742,3.1286392211914062,0.464199423789978,0.34647616744041443,0.5867868065834045,sig,0.40384615384615385
23,USDJPY,2023,kmeans_2,134,9240,9431,0.15055513381958008,0.5633491277694702,0.0005868927095786541,0.0022843632495425873,0.32165342569351196,1.9727838039398193,0.41279393434524536,0.31280720233917236,0.5197437405586243,sig,0.291044776119403
64,USDJPY,2023,acf1_hi,219,9240,26200,0.28770118951797485,0.3598909378051758,0.0010878462824270932,0.0014047276923029217,0.9052104353904724,1.3959407806396484,0.07218971103429794,0.03359053656458855,0.11274346709251404,sig,0.5159817351598174
64,USDJPY,2023,acf1_lo,278,9240,26200,0.2069549709558487,0.3307444751262665,0.0007955260826352671,0.0012818267609254962,1.0630909204483032,1.4283928871154785,0.12378951907157898,0.10288845747709274,0.1444840282201767,sig,0.24820143884892087
64,USDJPY,2023,sign_persistence_hi,406,9240,26200,0.25844404101371765,0.3471798598766327,0.0009864759808081724,0.0013493016403751893,0.985214114189148,1.4231178760528564,0.08873580396175385,0.06599994748830795,0.1128028854727745,sig,0.37438423645320196
